지점,지점명,일시,기온,풍속,습도,해면기압
232,천안,2021-11-19 4:00,4.4,0,100,1018.5
232,천안,2021-11-19 5:00,4.2,0,100,1018.3
232,천안,2021-11-19 6:00,3.6,0,100,1018.6
232,천안,2021-11-19 7:00,3.9,0,100,1018.9
232,천안,2021-11-19 8:00,5,0.1,100,1019.1
232,천안,2021-11-19 9:00,6.3,0,100,1019.3
232,천안,2021-11-19 10:00,8.7,0.2,100,1019.4
232,천안,2021-11-19 11:00,12.3,1,90,1019.3
232,천안,2021-11-19 12:00,14.3,1,80,1018.5
232,천안,2021-11-19 13:00,16.4,1.9,67,1017.5
232,천안,2021-11-19 14:00,16.6,1.2,66,1017.1
232,천안,2021-11-19 15:00,17,1.5,65,1016.8
232,천안,2021-11-19 16:00,17,1.7,65,1017
232,천안,2021-11-19 17:00,15.7,0,71,1017.2
232,천안,2021-11-19 18:00,14.2,0.5,81,1017.5
232,천안,2021-11-19 19:00,12.3,0,90,1018.2
232,천안,2021-11-19 20:00,10.9,0,97,1018.3
232,천안,2021-11-19 21:00,10.4,0.4,100,1018.6
232,천안,2021-11-19 22:00,10.7,0.2,100,1019.2
232,천안,2021-11-19 23:00,10.3,1.1,100,1019.5
232,천안,2021-11-20 0:00,10.4,0.1,100,1020
232,천안,2021-11-20 1:00,10.4,0.7,100,1020
232,천안,2021-11-20 2:00,9,0,100,1019.8
232,천안,2021-11-20 3:00,7.5,0.2,100,1020.1
232,천안,2021-11-20 4:00,8,0,100,1020.1
232,천안,2021-11-20 5:00,8.5,0,100,1020.4
232,천안,2021-11-20 6:00,8.8,0.7,100,1020.7
232,천안,2021-11-20 7:00,8.6,0,100,1020.8
232,천안,2021-11-20 8:00,8.8,0.1,100,1021.5
232,천안,2021-11-20 9:00,8.8,0.3,100,1021.8
232,천안,2021-11-20 10:00,9,0.3,100,1022.2
232,천안,2021-11-20 11:00,9.5,0.7,100,1022.1
232,천안,2021-11-20 12:00,10.6,0.4,100,1021.8
232,천안,2021-11-20 13:00,14.2,0.4,75,1020.6
232,천안,2021-11-20 14:00,14.9,0.7,66,1020.5
232,천안,2021-11-20 15:00,15.9,1.2,55,1020.4
232,천안,2021-11-20 16:00,15.5,0.9,59,1020.4
232,천안,2021-11-20 17:00,13.9,1,64,1020.8
232,천안,2021-11-20 18:00,10.8,0.5,80,1021.1
232,천안,2021-11-20 19:00,8.9,0,92,1021.4
232,천안,2021-11-20 20:00,7.3,0,95,1022.1
232,천안,2021-11-20 21:00,6,0.3,96,1021.9
232,천안,2021-11-20 22:00,5.2,0,100,1022
232,천안,2021-11-20 23:00,5,0.6,99,1021.2
232,천안,2021-11-21 0:00,4.7,0.5,100,1020
232,천안,2021-11-21 1:00,4.6,0.1,100,1020.2
232,천안,2021-11-21 2:00,4.5,0,100,1020.2
232,천안,2021-11-21 3:00,4.6,0,100,1020.6
232,천안,2021-11-21 4:00,4.3,0,100,1021.2
232,천안,2021-11-21 5:00,4.2,0,100,1021.5
232,천안,2021-11-21 6:00,4.4,0,100,1020.8
232,천안,2021-11-21 7:00,4.7,0.1,100,1020.2
232,천안,2021-11-21 8:00,5.2,0.7,100,1020
232,천안,2021-11-21 9:00,6.2,0.1,99,1019.7
232,천안,2021-11-21 10:00,8.1,1,94,1019.6
232,천안,2021-11-21 11:00,9.7,0.4,86,1019
232,천안,2021-11-21 12:00,11.4,0.4,76,1017.3
232,천안,2021-11-21 13:00,12.7,1.5,67,1015.7
232,천안,2021-11-21 14:00,13.4,0.1,65,1015.5
232,천안,2021-11-21 15:00,14.5,0.3,62,1015.2
232,천안,2021-11-21 16:00,14.4,0.6,63,1015.3
232,천안,2021-11-21 17:00,13.3,0.2,68,1015.1
232,천안,2021-11-21 18:00,11.4,0,76,1014.1
232,천안,2021-11-21 19:00,9.3,0.3,89,1014.1
232,천안,2021-11-21 20:00,8.4,0,93,1013.8
232,천안,2021-11-21 21:00,8.2,0,95,1013.7
232,천안,2021-11-21 22:00,7.6,0.6,98,1013
232,천안,2021-11-21 23:00,8.1,0.1,97,1012.6
232,천안,2021-11-22 0:00,10.3,1.9,97,1012.3
232,천안,2021-11-22 1:00,7.6,3.7,93,1013.7
232,천안,2021-11-22 2:00,6.7,2.8,95,1013.9
232,천안,2021-11-22 3:00,6.6,3.2,89,1014.2
232,천안,2021-11-22 4:00,6.4,1,87,1014.2
232,천안,2021-11-22 5:00,5.9,0.7,93,1013.3
232,천안,2021-11-22 6:00,6.3,2.1,83,1013
232,천안,2021-11-22 7:00,5.1,1,83,1014.2
232,천안,2021-11-22 8:00,4.6,0.5,78,1014.7
232,천안,2021-11-22 9:00,4.4,2.2,78,1015.3
232,천안,2021-11-22 10:00,3.8,1.7,85,1015.5
232,천안,2021-11-22 11:00,3.2,2.5,94,1015.9
232,천안,2021-11-22 12:00,4.6,1.4,98,1015.1
232,천안,2021-11-22 13:00,5.8,4.1,73,1015
232,천안,2021-11-22 14:00,4.6,4.5,73,1015.5
232,천안,2021-11-22 15:00,4.3,2.1,83,1016.1
232,천안,2021-11-22 16:00,2.7,2.4,94,1016.8
232,천안,2021-11-22 17:00,2.8,1.1,75,1017.4
232,천안,2021-11-22 18:00,2.9,2,65,1018
232,천안,2021-11-22 19:00,2.4,1.1,67,1018.5
232,천안,2021-11-22 20:00,2.4,0.8,73,1018.7
232,천안,2021-11-22 21:00,1,1.4,95,1019.1
232,천안,2021-11-22 22:00,0.4,0.6,100,1019.2
232,천안,2021-11-22 23:00,0.4,0.5,100,1019
232,천안,2021-11-23 0:00,0.3,0.6,100,1019
232,천안,2021-11-23 1:00,0.1,0.2,100,1018.9
232,천안,2021-11-23 2:00,0.1,0.7,100,1019
232,천안,2021-11-23 3:00,-0.5,0.4,88,1019.4
232,천안,2021-11-23 4:00,-0.9,0.3,84,1019.5
232,천안,2021-11-23 5:00,-2.3,0,93,1019.6
232,천안,2021-11-23 6:00,-2,0.7,76,1019.4
232,천안,2021-11-23 7:00,-3.1,0.4,95,1019.7
232,천안,2021-11-23 8:00,-2.9,0.3,93,1019.7
232,천안,2021-11-23 9:00,-1.6,0,85,1019.8
232,천안,2021-11-23 10:00,-0.6,0.6,66,1019.9
232,천안,2021-11-23 11:00,0.3,1.6,66,1019.7
232,천안,2021-11-23 12:00,1,1,66,1019.2
232,천안,2021-11-23 13:00,1.3,1.9,73,1018.4
232,천안,2021-11-23 14:00,1.4,3.1,79,1017.9
232,천안,2021-11-23 15:00,1.3,2.1,86,1017.9
232,천안,2021-11-23 16:00,1,1.3,90,1018.3
232,천안,2021-11-23 17:00,0.6,0.2,96,1018.2
232,천안,2021-11-23 18:00,0.5,0,100,1018.4
232,천안,2021-11-23 19:00,0.8,0.2,100,1018.4
232,천안,2021-11-23 20:00,0.6,0.2,100,1018.4
232,천안,2021-11-23 21:00,1,0.4,100,1018.4
232,천안,2021-11-23 22:00,1.4,0.4,100,1018.5
232,천안,2021-11-23 23:00,1.6,0,100,1018.7
232,천안,2021-11-24 0:00,1.5,0.2,100,1019
232,천안,2021-11-24 1:00,1.9,1.3,86,1019.6
232,천안,2021-11-24 2:00,0.7,0.3,80,1019.7
232,천안,2021-11-24 3:00,-0.1,0.5,90,1019.7
232,천안,2021-11-24 4:00,-0.1,1,92,1019.4
232,천안,2021-11-24 5:00,-0.1,0.1,92,1019.5
232,천안,2021-11-24 6:00,-0.2,0.6,94,1019.4
232,천안,2021-11-24 7:00,-0.5,0,99,1019.3
232,천안,2021-11-24 8:00,-0.2,0.2,97,1019.7
232,천안,2021-11-24 9:00,1.1,0.8,89,1019.7
232,천안,2021-11-24 10:00,2.5,0.6,74,1019.6
232,천안,2021-11-24 11:00,4.5,0.4,77,1019.1
232,천안,2021-11-24 12:00,6.8,1,70,1018.1
232,천안,2021-11-24 13:00,8.7,0.5,63,1017.1
232,천안,2021-11-24 14:00,10.5,4.4,51,1016.2
232,천안,2021-11-24 15:00,10.6,3.6,51,1016.3
232,천안,2021-11-24 16:00,10.6,3.5,49,1016.2
232,천안,2021-11-24 17:00,9.7,2.9,51,1016.3
232,천안,2021-11-24 18:00,7.8,0.9,58,1016.4
232,천안,2021-11-24 19:00,6.6,0.6,61,1016.8
232,천안,2021-11-24 20:00,3.5,0,83,1017.2
232,천안,2021-11-24 21:00,2.2,0,87,1017.4
232,천안,2021-11-24 22:00,1.1,0,95,1017.3
232,천안,2021-11-24 23:00,0.5,0,97,1017.2
232,천안,2021-11-25 0:00,0.1,0,99,1017
232,천안,2021-11-25 1:00,0.5,0.6,100,1016.9
232,천안,2021-11-25 2:00,1.4,0.4,100,1016.6
232,천안,2021-11-25 3:00,1,0.3,100,1016.3
232,천안,2021-11-25 4:00,0.6,0,100,1015.7
232,천안,2021-11-25 5:00,1,0,100,1015.9
232,천안,2021-11-25 6:00,1.5,0.5,100,1016.4
232,천안,2021-11-25 7:00,1.9,0.1,100,1016.6
232,천안,2021-11-25 8:00,2.3,0.1,100,1017.2
232,천안,2021-11-25 9:00,3.8,0.1,100,1017.7
232,천안,2021-11-25 10:00,6.5,0.6,90,1018.2
232,천안,2021-11-25 11:00,10.7,1.9,57,1018.4
232,천안,2021-11-25 12:00,11.3,3.8,53,1017.9
232,천안,2021-11-25 13:00,12.3,2.4,50,1017.7
232,천안,2021-11-25 14:00,12.4,3.4,39,1017.7
232,천안,2021-11-25 15:00,11.6,3.9,45,1018
232,천안,2021-11-25 16:00,10.7,2.1,45,1018.7
232,천안,2021-11-25 17:00,9,1.5,53,1019.4
232,천안,2021-11-25 18:00,7.9,1.6,61,1020.2
232,천안,2021-11-25 19:00,6.8,0.7,59,1020.5
232,천안,2021-11-25 20:00,5.6,1,62,1021.3
232,천안,2021-11-25 21:00,3.4,0.2,73,1021.9
232,천안,2021-11-25 22:00,1.6,0,87,1022.6
232,천안,2021-11-25 23:00,0.7,0.1,93,1022.6
232,천안,2021-11-26 0:00,0,0,94,1023.1
232,천안,2021-11-26 1:00,-0.9,0.1,98,1023.6
232,천안,2021-11-26 2:00,-1,0,98,1023.9
232,천안,2021-11-26 3:00,-1.7,0,99,1024.4
232,천안,2021-11-26 4:00,-2,0,99,1024.9
232,천안,2021-11-26 5:00,-2.4,0,98,1025.4
232,천안,2021-11-26 6:00,-2.4,0,97,1025.8
232,천안,2021-11-26 7:00,-3,0,98,1026.3
232,천안,2021-11-26 8:00,-2.4,0,97,1026.9
232,천안,2021-11-26 9:00,0,0,85,1027.3
232,천안,2021-11-26 10:00,3.2,0.8,71,1027.2
232,천안,2021-11-26 11:00,6.7,1.7,46,1027
232,천안,2021-11-26 12:00,8.2,1.8,31,1026.2
232,천안,2021-11-26 13:00,9.1,1.9,33,1025.6
232,천안,2021-11-26 14:00,9.7,2.3,35,1025.7
232,천안,2021-11-26 15:00,9.1,2.6,41,1025.9
232,천안,2021-11-26 16:00,9,1.8,44,1026.5
232,천안,2021-11-26 17:00,7.4,0.8,53,1027
232,천안,2021-11-26 18:00,6.9,0.6,56,1027.8
232,천안,2021-11-26 19:00,5.9,0.3,58,1028.4
232,천안,2021-11-26 20:00,4.3,0.7,64,1029.1
232,천안,2021-11-26 21:00,4.1,0.4,64,1029.5
232,천안,2021-11-26 22:00,1.7,0,78,1030
232,천안,2021-11-26 23:00,0.6,0,86,1030.5
232,천안,2021-11-27 0:00,-0.2,0,89,1030.7
232,천안,2021-11-27 1:00,-0.8,0.1,95,1031
232,천안,2021-11-27 2:00,-1.4,0.2,97,1031.3
232,천안,2021-11-27 3:00,-1.5,0,98,1031.9
232,천안,2021-11-27 4:00,-1.8,0,98,1032.5
232,천안,2021-11-27 5:00,-2.5,0.3,98,1033.2
232,천안,2021-11-27 6:00,-2.9,0,98,1033.6
232,천안,2021-11-27 7:00,-3.3,0.1,97,1034.1
232,천안,2021-11-27 8:00,-3.2,0,97,1034.5
232,천안,2021-11-27 9:00,-0.6,0.2,88,1034.9
232,천안,2021-11-27 10:00,2.4,0.5,72,1035.3
232,천안,2021-11-27 11:00,4.8,1.3,49,1035.1
232,천안,2021-11-27 12:00,6.2,1.8,44,1034.2
232,천안,2021-11-27 13:00,7.3,1.5,41,1033.8
232,천안,2021-11-27 14:00,8.5,0.9,35,1033.3
232,천안,2021-11-27 15:00,9.3,1.4,34,1033.2
232,천안,2021-11-27 16:00,9.4,1,32,1033.5
232,천안,2021-11-27 17:00,8.1,0.8,36,1033.8
232,천안,2021-11-27 18:00,5.2,0,53,1034.7
232,천안,2021-11-27 19:00,2,0.1,70,1035.2
232,천안,2021-11-27 20:00,1.4,0,72,1035.6
232,천안,2021-11-27 21:00,-0.1,0,78,1036.3
232,천안,2021-11-27 22:00,-1.3,0.1,88,1036.3
232,천안,2021-11-27 23:00,-1.6,0,88,1036.5
232,천안,2021-11-28 0:00,-2.1,0,92,1036.6
232,천안,2021-11-28 1:00,-2.6,0,93,1036.5
232,천안,2021-11-28 2:00,-3.1,0,96,1036.3
232,천안,2021-11-28 3:00,-3.5,0,96,1036.5
232,천안,2021-11-28 4:00,-3.8,0,95,1036.1
232,천안,2021-11-28 5:00,-4.3,0,98,1036.1
232,천안,2021-11-28 6:00,-4.5,0,97,1036.2
232,천안,2021-11-28 7:00,-4.6,0,98,1036.2
232,천안,2021-11-28 8:00,-4.3,0.1,97,1036.4
232,천안,2021-11-28 9:00,-1.7,0,88,1036
232,천안,2021-11-28 10:00,2.4,0.3,73,1036
232,천안,2021-11-28 11:00,6.2,0.6,43,1035.9
232,천안,2021-11-28 12:00,8.6,0.5,45,1034.9
232,천안,2021-11-28 13:00,10.7,1.8,40,1033.6
232,천안,2021-11-28 14:00,11.7,0.7,35,1032.7
232,천안,2021-11-28 15:00,11.7,1.2,35,1032.1
232,천안,2021-11-28 16:00,11.3,0.4,39,1032.1
232,천안,2021-11-28 17:00,10.1,0,46,1031.8
232,천안,2021-11-28 18:00,7.2,0.3,56,1032.2
232,천안,2021-11-28 19:00,5,0,68,1032.3
232,천안,2021-11-28 20:00,4,0,72,1032.3
232,천안,2021-11-28 21:00,2.6,0.2,78,1032.4
232,천안,2021-11-28 22:00,1.6,0,84,1032.4
232,천안,2021-11-28 23:00,0.6,0,89,1032.3
232,천안,2021-11-29 0:00,0.4,0,90,1032
232,천안,2021-11-29 1:00,-0.1,0.4,93,1031.5
232,천안,2021-11-29 2:00,-0.3,0.2,93,1031.2
232,천안,2021-11-29 3:00,-0.9,0,96,1031.1
232,천안,2021-11-29 4:00,-1.4,0,98,1030.6
232,천안,2021-11-29 5:00,-1.8,0,99,1030.5
232,천안,2021-11-29 6:00,-2.2,0,98,1030.5
232,천안,2021-11-29 7:00,-2.4,0,99,1030.4
232,천안,2021-11-29 8:00,-2,0.2,99,1030.4
232,천안,2021-11-29 9:00,0.4,0,92,1030.5
232,천안,2021-11-29 10:00,2.5,0,82,1030.3
232,천안,2021-11-29 11:00,5.1,0,66,1029.5
232,천안,2021-11-29 12:00,8.4,0.9,57,1028.1
232,천안,2021-11-29 13:00,10.5,2.3,57,1026.8
232,천안,2021-11-29 14:00,11.2,2.1,56,1025.7
232,천안,2021-11-29 15:00,11.9,2.2,53,1024.7
232,천안,2021-11-29 16:00,12,0.9,53,1024.7
232,천안,2021-11-29 17:00,11.3,0.3,58,1024.9
232,천안,2021-11-29 18:00,8.4,0,72,1025.1
232,천안,2021-11-29 19:00,6,0.2,83,1024.8
232,천안,2021-11-29 20:00,4.7,1,89,1024.6
232,천안,2021-11-29 21:00,3.9,0,93,1024.4
232,천안,2021-11-29 22:00,3.1,0,96,1024
232,천안,2021-11-29 23:00,2.9,0.8,97,1022.9
232,천안,2021-11-30 0:00,2.6,0.1,97,1022.2
232,천안,2021-11-30 1:00,2.5,1.2,99,1020.6
232,천안,2021-11-30 2:00,2.8,0,98,1019.9
232,천안,2021-11-30 3:00,3.1,1.5,98,1018.1
232,천안,2021-11-30 4:00,4.1,2,92,1016.4
232,천안,2021-11-30 5:00,4.8,1,91,1014.8
232,천안,2021-11-30 6:00,5.6,0.6,90,1013.2
232,천안,2021-11-30 7:00,5.5,1.5,100,1012.6
232,천안,2021-11-30 8:00,5.1,0.3,100,1011.5
232,천안,2021-11-30 9:00,5.9,1.4,100,1011.3
232,천안,2021-11-30 10:00,6.3,0.7,100,1011
232,천안,2021-11-30 11:00,6.7,0.8,100,1010.1
232,천안,2021-11-30 12:00,7.1,0.1,100,1009.4
232,천안,2021-11-30 13:00,7.7,0.2,100,1007.4
232,천안,2021-11-30 14:00,9.2,4.6,97,1007.2
232,천안,2021-11-30 15:00,8.6,3.7,97,1007.2
232,천안,2021-11-30 16:00,8,4.3,90,1008.1
232,천안,2021-11-30 17:00,6.9,4.9,91,1008.8
232,천안,2021-11-30 18:00,5.6,4.6,93,1010.4
232,천안,2021-11-30 19:00,4.5,3.7,86,1011.9
232,천안,2021-11-30 20:00,4.4,4.5,79,1012.8
232,천안,2021-11-30 21:00,3.9,4.1,79,1013.5
232,천안,2021-11-30 22:00,3,4.9,76,1014.3
232,천안,2021-11-30 23:00,2.7,4.2,67,1014.7
232,천안,2021-12-01 0:00,2.8,4,62,1015.3
232,천안,2021-12-01 1:00,2.2,3.6,58,1016
232,천안,2021-12-01 2:00,2,4,56,1016.5
232,천안,2021-12-01 3:00,1.4,3.2,60,1017.1
232,천안,2021-12-01 4:00,1.1,2.7,57,1017.4
232,천안,2021-12-01 5:00,0.8,3.3,56,1018.1
232,천안,2021-12-01 6:00,0.3,2.7,57,1018.7
232,천안,2021-12-01 7:00,0,2.7,56,1019.8
232,천안,2021-12-01 8:00,-0.1,2.2,54,1020.9
232,천안,2021-12-01 9:00,0.4,3.2,48,1022
232,천안,2021-12-01 10:00,1.2,2.3,48,1022.4
232,천안,2021-12-01 11:00,1.4,3.8,42,1022.6
232,천안,2021-12-01 12:00,1.8,4.5,39,1022.4
232,천안,2021-12-01 13:00,2.2,4,38,1022.1
232,천안,2021-12-01 14:00,2.2,4.5,40,1021.8
232,천안,2021-12-01 15:00,2,3.9,44,1022.3
232,천안,2021-12-01 16:00,1.9,3.9,44,1022.6
232,천안,2021-12-01 17:00,0.6,2.4,48,1023.2
232,천안,2021-12-01 18:00,0.2,2.2,47,1023.8
232,천안,2021-12-01 19:00,-0.4,1.1,52,1024.5
232,천안,2021-12-01 20:00,-0.8,0.7,53,1024.9
232,천안,2021-12-01 21:00,-1,1.2,55,1025
232,천안,2021-12-01 22:00,-1,2,49,1025
232,천안,2021-12-01 23:00,-1.7,0.9,52,1025.3
232,천안,2021-12-02 0:00,-2.8,0.6,60,1025.6
232,천안,2021-12-02 1:00,-3.7,0.1,66,1025.4
232,천안,2021-12-02 2:00,-4.8,0,78,1024.9
232,천안,2021-12-02 3:00,-5.1,0.5,79,1024.6
232,천안,2021-12-02 4:00,-6,0.1,88,1024.4
232,천안,2021-12-02 5:00,-6.1,0,89,1024.2
232,천안,2021-12-02 6:00,-6.7,0,93,1023.9
232,천안,2021-12-02 7:00,-6.6,0.4,94,1023.8
232,천안,2021-12-02 8:00,-6.4,0,95,1023.8
232,천안,2021-12-02 9:00,-4.2,0.2,82,1023.9
232,천안,2021-12-02 10:00,-1.1,0.4,65,1023.5
232,천안,2021-12-02 11:00,1,0.9,57,1022.3
232,천안,2021-12-02 12:00,2.5,1.6,52,1020.9
232,천안,2021-12-02 13:00,4.9,1.6,49,1019.8
232,천안,2021-12-02 14:00,5.6,2,50,1018.8
232,천안,2021-12-02 15:00,5.7,1.7,54,1018.6
232,천안,2021-12-02 16:00,6,1.4,53,1017.7
232,천안,2021-12-02 17:00,5.5,1.3,58,1017.6
232,천안,2021-12-02 18:00,4.4,1.2,63,1017.1
232,천안,2021-12-02 19:00,4.2,0.9,67,1016.9
232,천안,2021-12-02 20:00,4.3,0.4,71,1016.6
232,천안,2021-12-02 21:00,4.6,1,71,1016.2
232,천안,2021-12-02 22:00,4.5,0.4,74,1016.2
232,천안,2021-12-02 23:00,4.8,0.6,76,1016.2
232,천안,2021-12-03 0:00,4.5,0.9,86,1015.8
232,천안,2021-12-03 1:00,4.6,0.7,88,1015.3
232,천안,2021-12-03 2:00,3.7,0.1,97,1015.1
232,천안,2021-12-03 3:00,2,0.7,100,1015
232,천안,2021-12-03 4:00,1.8,0.2,100,1014.7
232,천안,2021-12-03 5:00,4.2,2.4,100,1014.8
232,천안,2021-12-03 6:00,3.4,0.9,85,1016
232,천안,2021-12-03 7:00,1.3,0.3,100,1017.1
232,천안,2021-12-03 8:00,1,0.5,100,1018.1
232,천안,2021-12-03 9:00,2.8,0.1,100,1018.9
232,천안,2021-12-03 10:00,4.8,1.7,56,1019.3
232,천안,2021-12-03 11:00,5.5,3.4,52,1019.3
232,천안,2021-12-03 12:00,5.7,3,49,1018.7
232,천안,2021-12-03 13:00,5.7,3.4,44,1018.5
232,천안,2021-12-03 14:00,5.7,2.7,42,1018.6
232,천안,2021-12-03 15:00,4.3,2.8,46,1018.8
232,천안,2021-12-03 16:00,4.1,2.9,47,1019.6
232,천안,2021-12-03 17:00,2.7,3.3,51,1020.4
232,천안,2021-12-03 18:00,2.6,1.4,51,1020.9
232,천안,2021-12-03 19:00,1.7,0.5,55,1021.7
232,천안,2021-12-03 20:00,1.4,1.1,56,1022.1
232,천안,2021-12-03 21:00,1.7,1.6,50,1022.6
232,천안,2021-12-03 22:00,1.4,1.5,47,1023.3
232,천안,2021-12-03 23:00,1.4,2.4,43,1023.6
232,천안,2021-12-04 0:00,0.1,0.7,47,1024.2
232,천안,2021-12-04 1:00,-0.4,0.6,50,1024.4
232,천안,2021-12-04 2:00,-1.1,1.2,58,1024.5
232,천안,2021-12-04 3:00,-1.3,0.8,58,1024.7
232,천안,2021-12-04 4:00,-3.3,0,74,1024.6
232,천안,2021-12-04 5:00,-3.8,0,82,1024.6
232,천안,2021-12-04 6:00,-4.5,0.1,88,1024.9
232,천안,2021-12-04 7:00,-4.7,0,88,1025.5
232,천안,2021-12-04 8:00,-4.9,0,92,1026.1
232,천안,2021-12-04 9:00,-2.5,0.4,79,1026.9
232,천안,2021-12-04 10:00,-0.2,0.3,65,1027.3
232,천안,2021-12-04 11:00,1.1,0.1,58,1027.5
232,천안,2021-12-04 12:00,2,0.1,55,1027.1
232,천안,2021-12-04 13:00,2.9,0.4,56,1026.7
232,천안,2021-12-04 14:00,3.5,1.4,59,1026.3
232,천안,2021-12-04 15:00,4.3,1.7,66,1026.1
232,천안,2021-12-04 16:00,5.2,1.9,68,1026.2
232,천안,2021-12-04 17:00,4.6,1.3,72,1026.4
232,천안,2021-12-04 18:00,2.3,0.1,86,1026.8
232,천안,2021-12-04 19:00,1.3,0.4,89,1027.3
232,천안,2021-12-04 20:00,0.4,0.3,95,1027.8
232,천안,2021-12-04 21:00,-1.1,0.4,95,1028.1
232,천안,2021-12-04 22:00,-1.8,0.1,93,1028.6
232,천안,2021-12-04 23:00,-2.4,0.8,92,1029.1
232,천안,2021-12-05 0:00,-3,0.4,91,1029.3
232,천안,2021-12-05 1:00,-3.1,0.4,92,1029.4
232,천안,2021-12-05 2:00,-3.9,0,95,1029.7
232,천안,2021-12-05 3:00,-4.2,0,94,1029.7
232,천안,2021-12-05 4:00,-4.7,0,96,1029.6
232,천안,2021-12-05 5:00,-4.7,0,97,1029.7
232,천안,2021-12-05 6:00,-5.2,0,98,1030.3
232,천안,2021-12-05 7:00,-5.3,0,97,1030.8
232,천안,2021-12-05 8:00,-5,0.1,97,1031.1
232,천안,2021-12-05 9:00,-2.8,0.1,90,1031.4
232,천안,2021-12-05 10:00,0,0.4,80,1031.6
232,천안,2021-12-05 11:00,3.3,0.6,69,1031.2
232,천안,2021-12-05 12:00,5.6,1,60,1030.5
232,천안,2021-12-05 13:00,7.5,0.4,49,1029.5
232,천안,2021-12-05 14:00,8.4,0.9,42,1028.7
232,천안,2021-12-05 15:00,8.6,0.8,40,1028.2
232,천안,2021-12-05 16:00,8.6,1.2,38,1028
232,천안,2021-12-05 17:00,7.4,0.4,44,1028
232,천안,2021-12-05 18:00,3.8,0.1,59,1028.3
232,천안,2021-12-05 19:00,1.3,0,75,1028.7
232,천안,2021-12-05 20:00,0.6,0,79,1028.7
232,천안,2021-12-05 21:00,-0.5,0,88,1028.7
232,천안,2021-12-05 22:00,-1,0,90,1028.9
232,천안,2021-12-05 23:00,-1.8,0,93,1028.9
232,천안,2021-12-06 0:00,-2,0,95,1028.6
232,천안,2021-12-06 1:00,-2.4,0,96,1028.2
232,천안,2021-12-06 2:00,-3,0.3,97,1028.1
232,천안,2021-12-06 3:00,-3.4,0.1,98,1028.2
232,천안,2021-12-06 4:00,-3.4,0,98,1028.1
232,천안,2021-12-06 5:00,-3.7,0.6,99,1028.1
232,천안,2021-12-06 6:00,-4.1,0.2,99,1028.2
232,천안,2021-12-06 7:00,-3.6,0.3,98,1028.2
232,천안,2021-12-06 8:00,-3.2,0,98,1028.4
232,천안,2021-12-06 9:00,-1.4,0.3,91,1028.6
232,천안,2021-12-06 10:00,2.1,0,76,1028.3
232,천안,2021-12-06 11:00,5.7,0.4,66,1028.1
232,천안,2021-12-06 12:00,8.7,0.7,50,1026.9
232,천안,2021-12-06 13:00,10.1,1.3,47,1026.2
232,천안,2021-12-06 14:00,11.9,1.1,43,1025.7
232,천안,2021-12-06 15:00,12.1,1.5,37,1025.3
232,천안,2021-12-06 16:00,11.5,0.5,39,1025.4
232,천안,2021-12-06 17:00,9.8,0.8,45,1025.8
232,천안,2021-12-06 18:00,6.6,0,63,1026.3
232,천안,2021-12-06 19:00,4.8,0.1,70,1026.8
232,천안,2021-12-06 20:00,3.6,0.5,77,1027.1
232,천안,2021-12-06 21:00,2.1,0.2,85,1027.3
232,천안,2021-12-06 22:00,1,0,87,1027.7
232,천안,2021-12-06 23:00,1,0,90,1027.7
232,천안,2021-12-07 0:00,0.3,0.4,92,1027.8
232,천안,2021-12-07 1:00,0,0,94,1027.7
232,천안,2021-12-07 2:00,-0.5,0.4,95,1027.7
232,천안,2021-12-07 3:00,-0.7,0.1,97,1027.8
232,천안,2021-12-07 4:00,-1.1,0,98,1027.9
232,천안,2021-12-07 5:00,-1.5,0,99,1028.1
232,천안,2021-12-07 6:00,-1.7,0.2,99,1028.5
232,천안,2021-12-07 7:00,-1.5,0,100,1029
232,천안,2021-12-07 8:00,-1.3,0.3,100,1029.5
232,천안,2021-12-07 9:00,-0.2,0,97,1030.1
232,천안,2021-12-07 10:00,3.5,0,87,1030.3
232,천안,2021-12-07 11:00,6.3,1.1,72,1029.7
232,천안,2021-12-07 12:00,8.9,0.6,61,1028.8
232,천안,2021-12-07 13:00,10.7,1,52,1028.2
232,천안,2021-12-07 14:00,11.6,2,51,1027.8
232,천안,2021-12-07 15:00,12.2,1.9,46,1027.9
232,천안,2021-12-07 16:00,11.7,1.9,47,1028.5
232,천안,2021-12-07 17:00,10.3,1.2,54,1028.8
232,천안,2021-12-07 18:00,9,1.4,60,1029.3
232,천안,2021-12-07 19:00,5.1,0.4,77,1030.2
232,천안,2021-12-07 20:00,4.3,0,85,1030.6
232,천안,2021-12-07 21:00,3,0.3,91,1031
232,천안,2021-12-07 22:00,2,0.1,95,1031.1
232,천안,2021-12-07 23:00,1.2,0,98,1031.3
232,천안,2021-12-08 0:00,0.8,0.3,100,1031.6
232,천안,2021-12-08 1:00,0.1,0.2,100,1031.5
232,천안,2021-12-08 2:00,0,0,100,1031.8
232,천안,2021-12-08 3:00,-0.6,0,100,1032.1
232,천안,2021-12-08 4:00,-1.2,0,100,1032
232,천안,2021-12-08 5:00,-1.4,0,100,1032
232,천안,2021-12-08 6:00,-1.5,0,100,1032.4
232,천안,2021-12-08 7:00,-2.2,0,100,1033.1
232,천안,2021-12-08 8:00,-2.3,0,100,1033.4
232,천안,2021-12-08 9:00,-0.7,0.1,100,1033.9
